# Pathway	ERR13731454_genefamilies_uniref90_kegg_orthologs_Coverage
ko00860|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0571428571
ko00860|unclassified	0.0476190476
ko00860|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0000000000
ko00860|g__Bacteroides.s__Bacteroides_massiliensis	0.0190476190
ko00650	0.1159420290
ko00650|unclassified	0.0579710145
ko00121	0.0000000000
ko00121|unclassified	0.0000000000
ko02010	0.0738461538
ko02010|unclassified	0.1076923077
ko02010|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0153846154
ko02010|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0092307692
ko02010|g__Bacteroides.s__Bacteroides_massiliensis	0.0030769231
ko02010|g__Roseburia.s__Roseburia_faecis	0.0061538462
ko02010|g__Alistipes.s__Alistipes_finegoldii	0.0030769231
ko02010|g__Alistipes.s__Alistipes_putredinis	0.0000000000
ko00190	0.0873786408
ko00190|unclassified	0.0679611650
ko00190|g__Bacteroides.s__Bacteroides_massiliensis	0.0242718447
ko00190|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0048543689
ko00190|g__Alistipes.s__Alistipes_finegoldii	0.0097087379
ko00190|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0097087379
ko00190|g__Alistipes.s__Alistipes_putredinis	0.0048543689
ko00190|g__Roseburia.s__Roseburia_faecis	0.0048543689
ko00564	0.0500000000
ko00564|unclassified	0.0750000000
ko00564|g__Bacteroides.s__Bacteroides_massiliensis	0.0000000000
ko00564|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0000000000
ko00564|g__Alistipes.s__Alistipes_finegoldii	0.0125000000
ko00564|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0000000000
ko03018	0.0933333333
ko03018|unclassified	0.1200000000
ko03018|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0000000000
ko03018|g__Bacteroides.s__Bacteroides_massiliensis	0.0000000000
ko03018|g__Roseburia.s__Roseburia_faecis	0.0000000000
ko03420	0.1041666667
ko03420|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0416666667
ko03420|unclassified	0.0625000000
ko03420|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0208333333
ko03420|g__Bacteroides.s__Bacteroides_massiliensis	0.0000000000
ko03420|g__Alistipes.s__Alistipes_finegoldii	0.0000000000
ko00680	0.0860215054
ko00680|unclassified	0.0645161290
ko00680|g__Bacteroides.s__Bacteroides_massiliensis	0.0268817204
ko00680|g__Alistipes.s__Alistipes_finegoldii	0.0215053763
ko02020	0.0559006211
ko02020|unclassified	0.0527950311
ko02020|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0155279503
ko02020|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0124223602
ko02020|g__Bacteroides.s__Bacteroides_massiliensis	0.0093167702
ko02020|g__Roseburia.s__Roseburia_faecis	0.0031055901
ko02020|g__Alistipes.s__Alistipes_finegoldii	0.0000000000
ko00480	0.0789473684
ko00480|unclassified	0.0526315789
ko02060	0.0533333333
ko02060|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0400000000
ko02060|unclassified	0.0133333333
ko00130	0.0769230769
ko00130|unclassified	0.0512820513
ko00130|g__Bacteroides.s__Bacteroides_massiliensis	0.0000000000
ko00130|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0000000000
ko00440	0.0370370370
ko00440|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0370370370
ko00440|unclassified	0.0370370370
ko00440|g__Bacteroides.s__Bacteroides_massiliensis	0.0000000000
ko00561	0.0476190476
ko00561|unclassified	0.0793650794
ko00561|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0000000000
ko01040	0.0344827586
ko01040|unclassified	0.0344827586
ko04146	0.0285714286
ko04146|unclassified	0.0428571429
ko04146|g__Bacteroides.s__Bacteroides_massiliensis	0.0142857143
ko04626	0.0285714286
ko04626|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0142857143
ko04626|unclassified	0.0285714286
ko04626|g__Roseburia.s__Roseburia_faecis	0.0142857143
ko00053	0.0285714286
ko00053|unclassified	0.0285714286
ko05120	0.0181818182
ko05120|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0181818182
ko05120|unclassified	0.0181818182
ko00360	0.0196078431
ko00360|unclassified	0.0000000000
ko00360|g__Bacteroides.s__Bacteroides_massiliensis	0.0196078431
ko00310	0.0185185185
ko00310|unclassified	0.0370370370
ko00362	0.0133333333
ko00362|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0133333333
ko00362|unclassified	0.0000000000
ko00140	0.0285714286
ko00140|unclassified	0.0285714286
ko00633	0.0000000000
ko00633|unclassified	0.0000000000
ko03013	0.0151515152
ko03013|unclassified	0.0151515152
ko03013|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0075757576
ko03013|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0000000000
ko00830	0.0285714286
ko00830|unclassified	0.0285714286
ko00908	0.0000000000
ko00908|unclassified	0.0000000000
ko00120	0.0000000000
ko00120|unclassified	0.0000000000
ko00361	0.0000000000
ko00361|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0000000000
ko03008	0.0121951220
ko03008|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0121951220
ko01053	0.0000000000
ko01053|unclassified	0.0000000000
ko04210	0.0000000000
ko04210|unclassified	0.0161290323
ko00510	0.0000000000
ko00510|g__Bacteroides.s__Bacteroides_massiliensis	0.0000000000
