# Pathway HUMAnN v4.0.0.alpha.1	SRR7947171_merged_Abundance
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	2.0332549880
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	2.0304272282
PWY-6992: 1,5-anhydrofructose degradation	1.9906898665
PWY-6549: L-glutamine biosynthesis III	1.9725652291
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)	1.9593773891
PWY-5690: TCA cycle II (plants and fungi)	1.9524917406
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	1.9481295188
P108-PWY: pyruvate fermentation to propanoate I	1.9413740550
PWY-5913: partial TCA cycle (obligate autotrophs)	1.9381946403
HSERMETANA-PWY: L-methionine biosynthesis III	1.9071338072
PWY-6313: serotonin degradation	1.8903591682
PWY6666-2: dopamine degradation	1.8903591682
PWY-5104: L-isoleucine biosynthesis IV	1.8532573991
PWY-6609: adenine and adenosine salvage III	1.8208737782
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	1.8135382702
TCA: TCA cycle I (prokaryotic)	1.7702148614
PANTO-PWY: phosphopantothenate biosynthesis I	1.7414001358
PWY-6897: thiamine diphosphate salvage II	1.7293034332
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	1.7192074827
PWY66-389: phytol degradation	1.7122914135
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1.6912633899
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	1.6753897898
PWY-5097: L-lysine biosynthesis VI	1.6624239142
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	1.6371989429
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	1.6327325225
GALACTARDEG-PWY: D-galactarate degradation I	1.5891782995
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	1.5891782995
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	1.5720728445
PWY-6823: molybdopterin biosynthesis	1.5497495097
THRESYN-PWY: superpathway of L-threonine biosynthesis	1.5416430714
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	1.5383873547
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	1.5360794765
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	1.4903764516
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	1.4849471880
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	1.4815770620
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	1.4703533317
PWY-2941: L-lysine biosynthesis II	1.4095761350
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	1.4091400827
PWY-6606: guanosine nucleotides degradation II	1.3770643311
GLUCARDEG-PWY: D-glucarate degradation I	1.3542683917
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	1.2856901797
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	1.2852545303
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	1.2816818410
HISDEG-PWY: L-histidine degradation I	1.2373023023
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	1.2340096418
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	1.2122557216
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	1.1468894482
P23-PWY: reductive TCA cycle I	1.1146980195
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	1.0888667486
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	1.0609559140
PWY-5392: reductive TCA cycle II	1.0469521829
SUCSYN-PWY: sucrose biosynthesis I (from photosynthesis)	1.0384786144
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	1.0269166550
REDCITCYC: TCA cycle VI (Helicobacter)	0.9891966915
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.9795307638
1CMET2-PWY: folate transformations III (E. coli)	0.9359371331
PWY-7254: TCA cycle VII (acetate-producers)	0.8598596411
SO4ASSIM-PWY: assimilatory sulfate reduction I	0.8581726205
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.8287316063
PWY-7385: 1,3-propanediol biosynthesis (engineered)	0.8160415102
PWY-6803: phosphatidylcholine acyl editing	0.7772880122
PWY-6703: preQ0 biosynthesis	0.7590246709
METH-ACETATE-PWY: methanogenesis from acetate	0.7241362664
PWY-3841: folate transformations II (plants)	0.7083081528
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	0.5679404495
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.5187114141
PWY-5030: L-histidine degradation III	0.4863977946
PWY-6305: superpathway of putrescine biosynthesis	0.4687064167
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0.4611693471
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	0.4611693471
PWY-7347: sucrose biosynthesis III	0.4430792139
PWY-8052: 2-arachidonoylglycerol biosynthesis	0.4391042733
GLUTORN-PWY: L-ornithine biosynthesis I	0.4032318472
PWY-7234: inosine-5'-phosphate biosynthesis III	0.3661635711
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	0.3043198051
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.2322379955
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.2322379955
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	0.2216114181
